0,3665113;0,5132779;0,3277924;2,0725725;3,6610582;0,229475;0,1937969;1,7245084;0,1852828;1,3186702;0,4611798;0,2902899;0,3794851;0,2712345;0,7656598;0,4494223;1,2979931;1,7561322;0,5098317;0,547537;0,3460369;0,3626596;0,1962295;0,8919522;2,1719035;1,2310967;0,2661666;0,2627205;0,6353132;0,1696736;0,4188121;1,957835;0,3468478;0,428137;0,3521184;0,6930874;0,5467261;0,343807;0,5240219;0,3413744;0,3235354;0,4066491;0,5132779;0,1445054;0,6620973;0,1732922;1,9029015;0,2983779;0,275417;0,8990176;0,1443911;0,1699794;0,1838017;0,0943569;0,12817;0,1499886;0,1259995;0,1197167;0,2355495;0,1341101;0,4294037;0,2506283;1,3267078;1,861549;0,1267992;0,9403701;0,842472;0,1907699;0,0943569;0,3854238;1,6135481;Control;Memantine;C/S;c-CS-m
0,3641539;0,4994111;0,3551237;2,0068708;3,4666274;0,2163329;0,2043581;1,6725559;0,1902238;1,1660777;0,4471928;0,2771889;0,3614056;0,2644287;0,743031;0,4438555;1,2500982;1,6908127;0,4923439;0,5498626;0,3231252;0,3447193;0,1978799;0,8625834;2,1087554;1,2069101;0,2434236;0,2813113;0,6158225;0,1605811;0,3680801;1,887711;0,3339223;0,4089124;0,3345112;0,666274;0,5290538;0,3262662;0,5053004;0,3309776;0,3191991;0,3847664;0,5015705;0,1422995;0,6750651;0,1801514;2,001656;0,306837;0,2873196;0,9677076;0,1594511;0,1555477;0,1741188;0,098415;0,1355571;0,1607523;0,1279868;0,1154483;0,2363378;0,1411166;0,4550509;0,2497043;1,3030518;1,9135321;0,1242016;0,9115212;0,8361722;0,194819;0,098415;0,4423941;1,7229714;Control;Memantine;C/S;c-CS-m
0,3648734;0,4821017;0,3125393;1,9462005;3,3495918;0,2308981;0,1888214;1,5086875;0,1710278;1,3533598;0,4718443;0,2721373;0,3405903;0,2560184;0,7230479;0,4174168;1,2267113;1,7377015;0,4611681;0,4948713;0,3849696;0,3395436;0,1992883;0,8695834;1,9256856;1,1490475;0,273812;0,2560184;0,6127277;0,1647478;0,3663387;1,749215;0,3223781;0,4264183;0,3736655;0,6903915;0,5281557;0,3531505;0,5206196;0,3259368;0,3324262;0,4666108;0,4640988;0,1267956;0,5895028;0,1674033;1,9040055;0,2796961;0,2448895;0,9440608;0,1378453;0,1763812;0,1752762;0,0976519;0,1237569;0,15;0,1174033;0,1266575;0,2234807;0,141989;0,395442;0,2776243;1,2519337;1,7606354;0,1607735;0,9972376;0,8098066;0,2033149;0,0976519;0,4403315;1,4269337;Control;Memantine;C/S;c-CS-m
0,3819106;0,485914;0,3109511;1,958907;3,3492904;0,2257996;0,1885194;1,5090023;0,1798348;1,2196569;0,4632493;0,2842618;0,360305;0,262868;0,7553484;0,418979;1,197204;1,6860835;0,4850667;0,5244652;0,3433595;0,3471722;0,2145732;0,8140225;1,956577;1,1378945;0,2397797;0,2567253;0,5791146;0,164372;0,3672951;1,7705994;0,3399703;0,4270282;0,3706842;0,6890489;0,5240415;0,3372167;0,4956577;0,3293794;0,3219657;0,403728;0,4628257;0,134299;0,6111658;0,170862;1,9725777;0,2837857;0,2549571;0,9295458;0,1364084;0,1729715;0,1743777;0,0946421;0,1423147;0,1544087;0,1172831;0,1238926;0,244832;0,1361271;0,4154127;0,2520039;1,2887076;1,7924343;0,1313458;0,9808747;0,8327943;0,190128;0,0946421;0,4221628;1,5000703;Control;Memantine;C/S;c-CS-m
0,3744095;0,4623126;0,3446293;1,8611625;3,2871226;0,2218115;0,185459;1,4442391;0,1764223;1,1230232;0,4269871;0,2661738;0,3257342;0,2795235;0,6958308;0,4105566;1,1581434;1,6557815;0,4653933;0,5101664;0,3518176;0,3594167;0,1840214;0,7894845;1,885192;1,1258985;0,2306428;0,2423496;0,557404;0,1583487;0,3565414;1,7100021;0,3269665;0,3873485;0,3585952;0,6570138;0,5192031;0,323475;0,4762785;0,3097145;0,336414;0,3690696;0,4584104;0,1227794;0,626361;0,1610315;1,9594556;0,2858166;0,2697708;0,9035817;0,1426934;0,1631805;0,1733524;0,0991404;0,1303725;0,1518625;0,1190544;0,1184814;0,2372493;0,1369628;0,4345272;0,2492837;1,2512894;1,7647564;0,1255014;0,9424069;0,8061605;0,1938395;0,0991404;0,4465616;1,6138968;Control;Memantine;C/S;c-CS-m
0,7431179;0,8626527;0,3777418;2,7357574;6,0675696;0,219049;0,1853378;2,2774915;0,1944649;2,3795083;1,0815545;0,3553658;0,3836302;0,2994259;0,9561313;0,7909613;1,897836;1,7110261;0,3871633;0,8564699;0,5376122;0,3861328;0,175622;1,491241;4,1126159;1,4637126;0,2720448;0,2876491;0,790078;0,1685559;0,4216105;2,6201973;0,3871633;0,5172972;0,3737671;0,8723686;0,7967025;0,5408509;0,6512586;0,5233328;0,4074783;0,5465921;0,2250846;0,2012282;0,9085326;0,1913381;0,9427279;0,2853911;0,2941176;1,3471235;0,1159017;0,2262443;0,1922431;0,1386555;0,1294118;0,1579186;0,1825469;0,1369748;0,2335488;0,1325792;0,3550743;0,2334842;1,1274079;1,6833226;0,1378798;1,1778927;0,6749838;0,1784745;0,1386555;0,4401422;1,2972204;Control;Memantine;C/S;c-CS-m
0,7114799;0,8070539;0,3515906;2,546888;5,595574;0,1991701;0,1659751;2,1188105;0,1746888;2,0504841;1,0759336;0,3319502;0,3461964;0,2502075;0,8944675;0,7275242;1,7538036;1,5251729;0,3674965;0,8105118;0,555325;0,3573997;0,1630705;1,3485477;3,6925311;1,3939142;0,246473;0,2591978;0,7413555;0,1586445;0,3896266;2,4229599;0,3621024;0,4803596;0,3614108;0,8181189;0,664177;0,4788382;0,5983402;0,4749654;0,3647303;0,4827109;0,2164592;0,1878405;0,8934884;0,1931561;0,9633887;0,2787375;0,3807309;1,1506312;0,1066445;0,2129568;0,1918272;0,1113621;0,1342193;0,1486379;0,184186;0,1363455;0,2338206;0,1295681;0,3736213;0,2351495;1,13701;1,6938206;0,1288372;1,1156811;0,6842525;0,1760797;0,1113621;0,4543522;1,3631894;Control;Memantine;C/S;c-CS-m
0,7046332;0,8025372;0,3501103;2,467733;5,5484004;0,2053227;0,1650579;2,1072808;0,171401;1,9389134;1,0656371;0,3266685;0,3421125;0,2432432;0,894374;0,7425538;1,7571704;1,5210976;0,3883067;0,8123276;0,5281302;0,3625207;0,1656095;1,345422;3,6849145;1,3782405;0,2431054;0,2750965;0,7395201;0,1547159;0,3935466;2,4154716;0,353144;0,4911748;0,3487314;0,8310811;0,6111418;0,4573911;0,5823221;0,4572532;0,3545229;0,4644236;0,1931881;0,1834552;0,8857298;0,1967235;0,9754942;0,2810046;0,4009613;1,1766179;0,0983618;0,1838614;0,1867046;0,1120363;0,1398592;0,1523829;0,1858245;0,1335635;0,2302329;0,1296372;0,3883022;0,237544;1,1479827;1,7918359;0,136339;1,044476;0,7138505;0,1742486;0,1120363;0,4545085;1,4044815;Control;Memantine;C/S;c-CS-m
0,6773592;0,770235;0,3563969;2,5632227;4,9751958;0,2280865;0,1864976;2,2590451;0,1909735;2,1678478;0,9776203;0,3582618;0,3769116;0,2648266;0,8951884;0,730511;1,7111153;1,654793;0,4065647;0,7842223;0,5207012;0,4037673;0,1853786;1,2894442;3,5145468;1,3461395;0,2748974;0,2832898;0,7265946;0,1713913;0,4168221;2,3284222;0,3983588;0,5208877;0,4045132;0,8767251;0,7743379;0,5035435;0,6301753;0,497762;0,4000373;0,5387915;0,2329355;0,2053557;0,8903996;0,1899353;0,9568065;0,2912452;0,2830376;1,1880285;0,1174764;0,2298955;0,1880285;0,1115072;0,1375394;0,1510529;0,1819765;0,1306583;0,2264135;0,1187199;0,3634555;0,2296468;1,1487316;1,6362129;0,1499751;1,0905323;0,6792406;0,1956558;0,1115072;0,4585475;1,1700381;Control;Memantine;C/S;c-CS-m
0,5915721;0,6787682;0,3124797;2,1641815;4,3139384;0,1957861;0,1611021;1,9756888;0,1619125;1,7687196;0,8385737;0,3063209;0,323825;0,2301459;0,7685575;0,6136143;1,4696921;1,3330632;0,3880065;0,6724473;0,4876823;0,3388979;0,1581848;1,0703404;2,9448947;1,1795786;0,2296596;0,239222;0,6340357;0,1505673;0,3643436;2,0071313;0,3270665;0,4416532;0,349919;0,7648298;0,6050243;0,4095624;0,5445705;0,4273906;0,3374392;0,4350081;0,2048622;0,1689716;0,8594418;0,1938647;0,9783757;0,2804459;0,3530299;1,0926159;0,1001592;0,2052636;0,1825497;0,1005783;0,1267287;0,1608415;0,1786103;0,1423183;0,2361914;0,1268125;0,3644288;0,2286481;1,102087;1,6570279;0,1441623;1,02087;0,6856927;0,1881653;0,1005783;0,4250272;1,2729863;Control;Memantine;C/S;c-CS-m
0,6185172;0,7166725;0,3197007;2,285938;4,57118;0,2069266;0,1715976;2,1270449;0,1745562;1,7673164;0,8713888;0,3243996;0,3372781;0,2488688;0,8313609;0,6679429;1,5636965;1,4034111;0,403237;0,7170205;0,5045249;0,3786982;0,173512;1,1235642;3,127567;1,2518274;0,2340759;0,2554821;0,6860425;0,1569788;0,3820049;2,112078;0,3640794;0,4829447;0,3708667;0,831535;0,617299;0,4166377;0,5723982;0,4328228;0,3421511;0,4493561;0,2137139;0,1667366;0,8577662;0,1861207;1,0005035;0,2611395;0,3623395;1,1135353;0,0899555;0,1888059;0,1820928;0,1106822;0,1335068;0,1471847;0,1954351;0,1314089;0,2248888;0,1232693;0,3868423;0,2279936;1,1022908;1,6522615;0,1328354;1,0472434;0,7025258;0,1795754;0,1106822;0,4394562;1,2799362;Control;Memantine;C/S;c-CS-m
0,7026083;0,6995808;0,3877503;2,4375873;4,4492315;0,2585002;0,1970191;2,0910573;0,1821146;2,171402;0,8863531;0,3432697;0,388449;0,3211458;0,9007918;0,6925943;1,6557988;1,6711691;0,4210526;0,7727061;0,492082;0,3979972;0,1970191;1,1360037;3,2352119;1,2675827;0,2743363;0,266884;0,6849092;0,1879367;0,4247788;2,0789474;0,4035864;0,5568235;0,4354914;0,9098742;0,828598;0,5053563;0,6548673;0,5058221;0,4336283;0,5519329;0,2810899;0,1732848;0,8041032;0,191595;0,9545555;0,2832561;0,243437;1,1055592;0,1130598;0,2234723;0,1934701;0,1048974;0,1351202;0,1436135;0,1672182;0,1302669;0,2004191;0,1078756;0,3671961;0,2374807;1,1165895;1,562762;0,1535407;1,1781381;0,6790205;0,1943525;0,1048974;0,4073461;1,1782484;Control;Memantine;C/S;c-CS-m
0,5988688;0,6902715;0,3497738;2,308371;4,2294118;0,2214932;0,1871041;2,0454751;0,1766968;1,9221719;0,8504525;0,3463801;0,369457;0,2791855;0,85;0,6547511;1,5803167;1,5162896;0,4176471;0,7434389;0,4730769;0,3776018;0,1841629;1,1122172;3,1190045;1,2613122;0,2633484;0,2642534;0,6692308;0,1819005;0,411086;2,0434389;0,381448;0,5307692;0,4260181;0,8839367;0,7201357;0,4468326;0,6169683;0,4841629;0,4138009;0,5542986;0,2552036;0,1599549;0,7685279;0,1900733;0,963339;0,2829103;0,3230682;0,9888325;0,0965595;0,2139876;0,1817259;0,1123519;0,1477721;0,1505922;0,1590525;0,1439368;0,215454;0,1104343;0,3491258;0,2369994;1,0623801;1,6119571;0,1505922;1,1186689;0,6914834;0,1923294;0,1123519;0,4715172;1,2199662;Control;Memantine;C/S;c-CS-m
0,5618666;0,6418919;0,3084882;2,157728;4,0206926;0,2164274;0,1737753;1,9408784;0,1680743;1,7280405;0,8222128;0,3173564;0,3277027;0,2369088;0,7945524;0,6154983;1,4757179;1,3473395;0,4043497;0,6853885;0,3937922;0,3538851;0,166174;1,0204814;2,8042652;1,1750422;0,2263514;0,2447213;0,620777;0,1672297;0,3783784;1,9102618;0,357897;0,5054899;0,3834459;0,8369932;0,6336571;0,4064611;0,5677787;0,4210304;0,3498733;0,448902;0,228674;0,1524768;0,7177134;0,1869748;0,9377488;0,2802963;0,3120301;0,9825299;0,0860239;0,1865325;0,166851;0,1036046;0,1212959;0,1454003;0,1538036;0,1294781;0,2167183;0,1188633;0,3664308;0,231203;1,0600398;1,5827068;0,1425254;0,9795444;0,6839894;0,1818885;0,1036046;0,4442724;1,24613;Control;Memantine;C/S;c-CS-m
0,5509702;0,5613556;0,3208527;2,1978683;3,5588959;0,2377699;0,1945887;1,7838207;0,1781908;1,8313747;0,7119432;0,3342443;0,3566548;0,2691992;0,8226291;0,6146488;1,4247062;1,3938234;0,3946433;0,6608363;0,4695272;0,3755124;0,1929489;0,9538125;2,594698;1,0940148;0,2659197;0,2585406;0,6078163;0,1795573;0,3768789;1,7663296;0,399836;0,5739273;0,4782728;0,8917737;0,8384805;0,4941241;0,6135556;0,4911178;0,4411041;0,547144;0,3189396;0,1653457;0,7871003;0,1907625;0,9830555;0,2690626;0,2515715;1,0176278;0,1217546;0,2499317;0,1691719;0,1042635;0,1329598;0,1444384;0,1642525;0,099754;0,1932222;0,102897;0,4007926;0,2452856;1,0457775;1,5748838;0,166029;1,1544138;0,6772342;0,2189123;0,1042635;0,4303088;1,0774802;Control;Memantine;C/S;c-CS-m
0,5384129;0,7018653;0,3844451;2,4821372;4,109706;0,2880177;0,2232058;2,0828328;0,2020234;1,9652229;0,8390768;0,4027822;0,4163769;0,3465065;0,9345558;0,6990199;1,6408473;1,5317736;0,4720202;0,7423332;0,4982611;0,4261777;0,2412267;1,091369;2,8700601;1,3148909;0,2965539;0,3066709;0,6945937;0,2187796;0,4609548;2,0341448;0,4479924;0,6515966;0,5595953;1,0350933;0,8599431;0,550743;0,7344293;0,5624407;0,5042681;0,5969017;0,3920329;0,1501092;0,7467249;0,1935044;0,9290393;0,260917;0,2912118;0,8954694;0,0953876;0,1988264;0,1659389;0,0979803;0,1255459;0,1473799;0,1559771;0,1333242;0,1926856;0,1057587;0,4138919;0,2550491;1,0313865;1,5543122;0,165393;1,0683679;0,6570688;0,1771288;0,0979803;0,40625;1,1443777;Control;Memantine;C/S;c-CS-m
0,5211268;0,5830454;0,3042785;2,0534148;3,3813447;0,2516609;0,1894765;1,8009567;0,1780494;1,5176721;0,7339888;0,3175658;0,3276641;0,29232;0,7746479;0,5880946;1,3521127;1,2168483;0,404996;0,60962;0,4459208;0,3653999;0,1939942;0,9109753;2,4015413;1,1171937;0,2439543;0,247409;0,5920808;0,1836301;0,3951634;1,7050226;0,3869253;0,552219;0,4589423;0,8543715;0,6726016;0,4398087;0,5926123;0,45097;0,4100452;0,4783417;0,3002923;0,1527309;0,740991;0,1929899;0,9583333;0,2511261;0,3139077;0,9262387;0,0861486;0,191723;0,1542793;0,1100788;0,1324606;0,1497748;0,1613176;0,1375282;0,2046734;0,1044482;0,4061092;0,2446509;1,0453266;1,5848818;0,1576577;1,0271678;0,6883446;0,1818694;0,1100788;0,3893581;1,2384572;Control;Memantine;C/S;c-CS-m
0,4883721;0,5400857;0,2913097;1,9134027;2,873623;0,2154223;0,2105263;1,4149327;0,1624847;1,6894125;0,6857405;0,3014076;0,3096695;0,2432681;0,7328641;0,5517136;1,2227662;1,2600979;0,3665851;0,5933293;0,4302326;0,3359853;0,1881885;0,8069155;2,119339;0,9718482;0,2377601;0,2380661;0,4889841;0,1771726;0,3653611;1,4210526;0,3828029;0,5645655;0,4568543;0,8261934;0,8271114;0,4868421;0,621481;0,4801102;0,4853121;0,5495716;0,3301714;0,1567176;0,7048354;0,1790833;0,9020318;0,2394078;0,1701055;0,7116081;0,1186014;0,2115294;0,1559301;0,075445;0,1137187;0,106316;0,1426996;0,1173413;0,1628603;0,0907229;0,3728146;0,245078;0,9458182;1,4025831;0,1724681;1,1033234;0,6204127;0,2258623;0,075445;0,4112459;0,9814144;Control;Memantine;C/S;c-CS-m
0,5148546;0,5647914;0,3160556;1,9570164;2,9788243;0,2506321;0,1750948;1,4873578;0,1621365;1,6785714;0,6861568;0,3002528;0,3280657;0,2680152;0,7651707;0,5559418;1,2616941;1,2130215;0,4450063;0,6169406;0,4067636;0,3454488;0,1918458;0,829646;2,1049305;0,9611252;0,2364096;0,2487358;0,5132743;0,187737;0,3893805;1,5129583;0,4083439;0,5865992;0,5097977;0,8827434;0,8002528;0,5003161;0,6336915;0,4743995;0,4554362;0,5208597;0,3403919;0,135913;0,6845219;0,1803646;0,8536936;0,2251359;0,2326511;0,6997122;0,0905021;0,2043492;0,1525424;0,0914615;0,1212024;0,1365526;0,1434282;0,1355932;0,1792453;0,0994563;0,3425008;0,2332907;0,9664215;1,4039015;0,179725;1,0300608;0,6199232;0,1822833;0,0914615;0,4082187;0,9944036;Control;Memantine;C/S;c-CS-m
0,4850998;0,5563748;0,2872504;1,8921659;2,8470046;0,2230415;0,177573;1,4623656;0,1698925;1,5379416;0,6958525;0,2807988;0,3013825;0,2924731;0,7278034;0,5324117;1,20553;1,1259601;0,4;0,5689708;0,4211982;0,3493088;0,1910906;0,8248848;2,0442396;0,9760369;0,2242704;0,2380952;0,4921659;0,1855607;0,3665131;1,4211982;0,3612903;0,5665131;0,4884793;0,8718894;0,681106;0,4706605;0,6147465;0,4592934;0,4285714;0,4949309;0,3268817;0,1424595;0,6268217;0,1838873;0,8904536;0,2443098;0,2392337;0,7707549;0,0812183;0,1991158;0,1468806;0,0931718;0,1251023;0,1283773;0,1364009;0,128541;0,1725888;0,1011954;0,3885705;0,2354675;1,0201408;1,4249222;0,1593254;1,0099885;0,6404126;0,1745538;0,0931718;0,3610611;1,0309481;Control;Memantine;C/S;c-CS-m
0,6275817;0,954187;0,4469583;2,9307172;5,9150394;0,1978971;0,1855989;1,7651145;0,2322569;1,8081112;1,0228126;0,3486669;0,3482914;0,2459632;1,0831769;1,0086369;2,1289899;1,6037364;0,3619039;1,0285392;0,5345475;0,4006759;0,1758355;2,4078107;4,6438228;1,533421;0,2712167;0,3224747;0,8876267;0,1680436;0,4429215;2,7475591;0,3581487;0,5376455;0,3835899;0,7993804;0,6450432;0,5383027;0,7093504;0,4882651;0,368757;0,5270372;0,2145137;0,248877;1,2238018;0,1727134;0,6058048;0,355595;0,6766869;1,9512809;0,1352485;0,150501;0,2028728;0,1487734;0,185794;0,2197542;0,3537193;0,1193544;0,2207908;0,1247347;0,571351;0,3036675;1,7887852;2,2213831;0,1488227;1,1801175;0,8337035;0,2114616;0,1487734;0,5412409;1,6499827;Control;Memantine;C/S;c-CS-m
